unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at,v_status,v_score,v_url_code,v_notes,v_at
11891201,MiraCosta College - San Elijo Campus,CA,Cardiff,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:45:26Z
118930,Mission College,CA,Santa Clara,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:45:26Z
176080,Mississippi State University,MS,Mississippi State,yes,Bulldog Bundle (First Day Complete),$22/cr (Fall); $20/cr (Summer); auto-enrolled undergrads; opt-out,,https://msstate.edu; https://bncollege.com,,"Bulldog Bundle: $22/cr (Fall), $20/cr (Summer). Auto-enrolled undergrads. All required materials. Opt-out.",bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='msstate.edu;%20https', port=443): Max retries exceeded",2026-03-10T21:45:27Z
176035,Mississippi University for Women,MS,Columbus,yes,W Books+ (BN FDC),$23/credit hour,,https://muw.bkstr.com; https://muw.edu,,BN FDC; $23/cr; rental + digital; Canvas delivery,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='muw.bkstr.com;%20https', port=443): Max retries exceed",2026-03-10T21:45:27Z
178244,Missouri Baptist University,MO,Saint Louis,no,N/A,Traditional purchase,,https://mobap.edu,,No formal IA found.,bulk_research,SILVER,2026-03-10 17:25,VALIDATED,10,200,"The page clearly identifies Missouri Baptist University, and there is no mention of inclusive access or related programs.",2026-03-10T21:45:28Z
178341,Missouri Southern State University,MO,Joplin,yes,First Day / Inclusive Access,Digital via LMS; charged to account; opt-out,,https://mssu.edu,,IA: digital via LMS. Charged to account. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms Missouri Southern State University, but does not mention Inclusive Access or related programs.",2026-03-10T21:45:32Z
179566,Missouri State University-Springfield,MO,Springfield,yes,StreamlinED Inclusive Access / Affordable Access,Per-course; digital via BrightSpace day 1; auto-billed; opt-out by deadline; low-cost print add-ons,,https://missouristatebookstore.com,,Missouri State: StreamlinED IA / Affordable Access. Digital via BrightSpace. Auto-billed opt-out. Print add-ons.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,4,200,The page confirms the school name but does not mention inclusive access or the StreamlinED program.,2026-03-10T21:45:35Z
179344,Missouri State University-West Plains,MO,West Plains,yes,StreamlinED (IA),Digital via Brightspace; auto-billed; opt-out by deadline; saved $5.3M+,,https://wp.missouristate.edu; https://missouristatebookstore.com,,StreamlinED IA (same as main MSU). Digital via Brightspace. Auto-billed. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='wp.missouristate.edu;%20https', port=443): Max retries",2026-03-10T21:45:39Z
178411,Missouri University of Science and Technology,MO,Rolla,yes,AutoAccess (UM System),Digital via Canvas; auto-charged to account; opt-out; savings >$2.2M system-wide,,https://mst.edu; https://umsystem.edu,,UM System AutoAccess (since 2014). Digital via Canvas. Auto-charged. Opt-out. Over $2.2M saved system-wide for 30K+ students.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='mst.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:45:40Z
178369,Missouri Valley College,MO,Marshall,no,N/A,Traditional purchase,,https://moval.edu,,No formal IA. Small private college.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,timeout,2026-03-10T21:45:40Z
178387,Missouri Western State University,MO,Saint Joseph,yes,Inclusive Access / First Day,Digital via LMS; charged to account; opt-out,,https://missouriwestern.edu,,IA/First Day. Digital via LMS.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms Missouri Western State University, but does not mention Inclusive Access or any related programs.",2026-03-10T21:45:49Z
118976,Modesto Junior College,CA,Modesto,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:45:54Z
180461,Montana State University,MT,Bozeman,yes,Inclusive Access (VitalSource/RedShelf),Per-course (billed after day 15),,https://msubookstore.montana.edu; https://montana.edu,,Canvas delivery; millions saved; per-course negotiated pricing; opt-out by add/drop,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='msubookstore.montana.edu;%20https', port=443): Max ret",2026-03-10T21:45:54Z
180179,Montana State University Billings,MT,Billings,yes,First Day (BN),Per-course; digital via LMS; lowest publisher price; BN First Day,,https://msubillings.edu; https://bncollege.com,,BN First Day. Per-course. Digital via LMS. Includes workbooks/interactive software. Lowest publisher price.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='msubillings.edu;%20https', port=443): Max retries exce",2026-03-10T21:45:55Z
180522,Montana State University-Northern,MT,Havre,no,N/A,Traditional purchase,,https://msun.edu,,No formal IA found. Small institution.,bulk_research,SILVER,2026-03-10 17:25,VALIDATED,9,200,"The page explicitly references 'MSU-Northern' and discusses affordability, aligning with the research result's cost model and notes about being a small institution.",2026-03-10T21:45:55Z
180416,Montana Technological University,MT,Butte,no,N/A (faculty OER focus),Traditional purchase; some free faculty-authored texts,,https://mtech.edu,,No formal IA. Faculty-authored free writing textbooks. Digital accessibility focus.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,8,200,"The page clearly identifies Montana Technological University (Montana Tech), but does not mention any inclusive access programs or related costs.",2026-03-10T21:45:59Z
185590,Montclair State University,NJ,Montclair,yes,IncludED Inclusive Access,Special course fee; up to 60% savings; auto-enrolled,,https://montclair.edu; https://bkstr.com/montclair,,IncludED w/ Follett + Pearson. Electronic links on first day. Up to 60% savings. Full course-section participation required.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='montclair.edu;%20https', port=443): Max retries exceed",2026-03-10T21:46:03Z
119067,Monterey Peninsula College,CA,Monterey,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:46:03Z
119137,Moorpark College,CA,Moorpark,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:46:04Z
157386,Morehead State University,KY,Morehead,yes,Eagle Books (First Day Complete),$25/credit hour; auto-enrolled; digital via Canvas; opt-out,,https://moreheadstate.edu; https://bncollege.com,,Eagle Books (First Day Complete) via BN. $25/credit hour. Auto-enrolled. Digital via Canvas. Opt-out available.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='moreheadstate.edu;%20https', port=443): Max retries ex",2026-03-10T21:46:04Z
460394,Moreno Valley College,CA,Moreno Valley,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:46:05Z
163453,Morgan State University,MD,Baltimore,yes,Bear Books (First Day Complete),Per credit hour fee in tuition; undergrads auto-enrolled; opt-out,,https://morgan.edu; https://bncollege.com,,Bear Books: all required materials for undergrads. Per credit hour. Aims to lower costs. Opt-out available.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='morgan.edu;%20https', port=443): Max retries exceeded ",2026-03-10T21:46:05Z
204200,Mount St. Joseph University,OH,Cincinnati,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:46:06Z
204194,Mount Vernon Nazarene University,OH,Mount Vernon,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:46:06Z
119216,Mt San Jacinto Community College District,CA,San Jacinto,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:46:07Z
157401,Murray State University,KY,Murray,yes,Inclusive Access + Racer Book Bundle,IA: charged after add/drop; opt-out. Racer Bundle: auto per semester,,https://murraystate.edu,,"Two programs: IA (digital via Canvas, opt-out) + Racer Book Bundle (auto textbooks each fall/spring).",bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms Murray State University is the school, but does not mention Inclusive Access or any related programs.",2026-03-10T21:46:07Z
204264,Muskingum University,OH,New Concord,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:46:11Z
119331,Napa Valley College,CA,Napa,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:46:12Z
227146,Navarro College,TX,Corsicana,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,https://lonestar.edu; https://hccs.edu; https://tccd.edu,,TX CC system. Various IA models by college. Lone Star STAR Bundle $21/cr. HCC First Day/BN + ZTC/OER. TCC Plus/First Day. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='lonestar.edu;%20https', port=443): Max retries exceede",2026-03-10T21:46:12Z
181446,Nebraska Wesleyan University,NE,Lincoln,no,N/A (limited departmental experiments),Traditional purchase,,https://nebrwesleyan.edu,,No formal university-wide IA. Some departments have experimented with inclusive access.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,8,200,"The page clearly identifies Nebraska Wesleyan University, but does not mention any inclusive access programs.",2026-03-10T21:46:13Z
441900,Nevada State University,NV,Henderson,yes,Inclusive Access (via Follett),Digital via LMS; details via LMS instructions,,https://nsc.edu; https://bkstr.com,,Follett-run bookstore. Digital books available via LMS. Not as formally branded as UNLV/UNR.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='nsc.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:46:16Z
185828,New Jersey Institute of Technology,NJ,Newark,no,N/A,Traditional purchase via bookstore,,https://njit.edu,,No formal IA program found in search results.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,8,200,"The page clearly belongs to New Jersey Institute of Technology, but does not mention any inclusive access programs or textbook pricing.",2026-03-10T21:46:16Z
187897,New Mexico Highlands University,NM,Las Vegas,yes,Inclusive Access,Reduced price digital via D2L; charged to Bursar; up to 60% savings; opt-out,,https://nmhu.edu; https://textbooktech.com,,IA via D2L. Up to 60% savings vs new print. Charged to Bursar ~5 days after opt-out deadline.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='nmhu.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:46:19Z
188030,New Mexico State University-Main Campus,NM,Las Cruces,yes,Follett Access,$24/cr (Alamogordo); 30-50% savings; digital first day; charged with registration; opt-out,,https://nmsu.edu,,System-wide Follett Access. $24/cr at Alamogordo. 30-50% savings. Digital via Canvas.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,The page confirms New Mexico State University but does not mention Inclusive Access or related pricing information.,2026-03-10T21:46:20Z
193900,New York University,NY,New York,yes,NYU Inclusive Access,per-course,Not listed (varies by course),https://www.bookstores.nyu.edu/whatsinside/inclusive-access,MEDIUM,Per-course IA. Multi-campus including international.,notion_gemini_codex,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:46:23Z
159966,Nicholls State University,LA,Thibodaux,yes,Colonel Bundle (Inclusive Access),Flat rate per semester; auto-enrolled; digital + physical; opt-out,,https://nicholls.edu,,Colonel Bundle: inclusive access. Flat rate per semester. Auto-enrolled. Digital and physical options.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='nicholls.edu', port=443): Max retries exceeded with ur",2026-03-10T21:46:24Z
460464,Norco College,CA,Norco,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:46:25Z
232937,Norfolk State University,VA,Norfolk,yes,Follett Access / Inclusive Access,Per-course; digital via LMS; reduced cost; opt-out,,https://nsu.edu; https://bkstr.com,,Follett Access per-course IA. Digital via LMS. Reduced cost. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='nsu.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:46:26Z
174428,Normandale Community College,MN,Bloomington,yes,Follett ACCESS / MN State Z-Degree,Per-course Follett ACCESS digital via D2L; auto-charged opt-out; MN State Z-Degree (zero textbook cost degrees); OER promoted,,https://minnstate.edu,,MN State system: Follett ACCESS digital via D2L. Z-Degree zero textbook programs. OER promoted.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school is Minnesota State, but does not mention inclusive access or related programs.",2026-03-10T21:46:26Z
119951,North Adrian's College of Beauty Inc,CA,Modesto,yes,Zero Textbook Cost (ZTC) / Inclusive Access,ZTC via OER; some IA per-unit; $115M state ZTC funding; opt-out where IA exists,,https://cccco.edu,,CA CC system: $115M ZTC program. OER-focused. New regs July 2025.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,6,200,"The page is for the California Community Colleges Chancellor's Office (CCCCO), which oversees North Adrian's College of Beauty Inc, but does not mention specific IA programs or costs.",2026-03-10T21:46:29Z
199193,North Carolina State University at Raleigh,NC,Raleigh,yes,Inclusive Access / Wolfpack Outfitters,per-course,Not listed (varies by course),https://www.bkstr.com/ncstatestore,MEDIUM,Follett-managed per-course IA.,notion_gemini_codex,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:46:33Z
179715,North Central Missouri College,MO,Trenton,no,N/A,Traditional purchase,,https://ncmissouri.edu,,No formal IA found.,bulk_research,SILVER,2026-03-10 17:25,VALIDATED,10,200,"The website clearly identifies as North Central Missouri College, but there is no mention of inclusive access or related programs.",2026-03-10T21:46:34Z
204422,North Central State College,OH,Mansfield,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:46:38Z
224110,North Central Texas College,TX,Gainesville,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,https://lonestar.edu; https://hccs.edu; https://tccd.edu,,TX CC system. Various IA models by college. Lone Star STAR Bundle $21/cr. HCC First Day/BN + ZTC/OER. TCC Plus/First Day. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='lonestar.edu;%20https', port=443): Max retries exceede",2026-03-10T21:46:38Z
200332,North Dakota State University-Main Campus,ND,Fargo,yes,Bison Ready (Fall 2025),$325/sem flat rate (Complete); or Select per-item; auto-enrolled undergrads; opt-out,,https://ndsu.edu,,Bison Ready Fall 2025. Complete $325/sem flat rate or Select per-item. Auto-enrolled undergrads. Physical + digital. Expanded from IA. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms North Dakota State University, but does not mention Inclusive Access or the Bison Ready program, making validation difficult.",2026-03-10T21:46:39Z
136145,North Florida College,FL,Madison,yes,Inclusive Access / First Day (varies by college),Per-course or per-credit hr; via LMS; FL Affordability Counts metric ($20/cr hr target); auto-enrolled; opt-out; fin aid eligible,,https://flbog.edu,,FL state/community college system IA. FL Affordability Counts metric targets $20/cr. Per-course via LMS. Auto-enrolled. Opt-out. Financial aid eligible. Statute requires 45-day advance info.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,2,200,"The page focuses on the State University System of Florida, not North Florida College, and does not mention inclusive access programs or pricing.",2026-03-10T21:46:42Z
174376,North Hennepin Community College,MN,Brooklyn Park,yes,Follett ACCESS / MN State Z-Degree,Per-course Follett ACCESS digital via D2L; auto-charged opt-out; MN State Z-Degree (zero textbook cost degrees); OER promoted,,https://minnstate.edu,,MN State system: Follett ACCESS digital via D2L. Z-Degree zero textbook programs. OER promoted.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school's existence (Minnesota State), but lacks details about inclusive access programs or pricing.",2026-03-10T21:46:45Z
142443,North Idaho College,ID,Coeur d'Alene,yes,Inclusive Access (IA),Per-course; digital via Canvas day 1; charge to NIC account; opt-out by add/drop,,https://nic.edu; https://nicbookstore.com,,Inclusive Access. Per-course. Digital via Canvas day 1. Lower cost. Charge to NIC account. Opt-out by add/drop deadline.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='nic.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:46:48Z
204477,Northeast Ohio Medical University,OH,Rootstown,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:46:49Z
227225,Northeast Texas Community College,TX,Mount Pleasant,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,https://lonestar.edu; https://hccs.edu; https://tccd.edu,,TX CC system. Various IA models by college. Lone Star STAR Bundle $21/cr. HCC First Day/BN + ZTC/OER. TCC Plus/First Day. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='lonestar.edu;%20https', port=443): Max retries exceede",2026-03-10T21:46:49Z
207263,Northeastern State University,OK,Tahlequah,yes,First Day,Digital via LMS; course charge; opt-out,,https://nsuok.edu; https://bncollege.com,,BN First Day. Digital by first day. Course charge.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='nsuok.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:46:50Z
167358,Northeastern University,MA,Boston,yes,Follett Access (Inclusive Access),Per-course; Follett Access IA; also Cognella IA; digital via LMS; improved learning objectives reported,,https://neu.edu,,Northeastern: Follett Access IA. Cognella IA for some courses. Improved learning outcomes reported.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms Northeastern University, but does not mention inclusive access programs or pricing information.",2026-03-10T21:46:50Z
147703,Northern Illinois University,IL,Dekalb,no,N/A (Affordable Textbook Course Designator),Traditional; price-match program; ZTC courses,,https://niu.edu; https://bkstr.com/niu,,No formal IA. Price-match program. Affordable Textbook Course Designator for ZTC/low-cost filtering.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='niu.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:46:54Z
157447,Northern Kentucky University,KY,Highland Heights,yes,Inclusive Access,Opt-out basis; digital via LMS; charged to account,,https://nku.edu,,"IA launched 2023 by bookstore. Opt-out basis. Also has OER grants, UCAP Textbook Lending Library.",bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school is Northern Kentucky University, but does not mention Inclusive Access or any related programs.",2026-03-10T21:46:54Z
219259,Northern State University,SD,Aberdeen,yes,First Day Access (Inclusive Access),Discounted digital; charged to tuition; opt-out via eLibrary; loose-leaf option,,https://northern.edu,,First Day Access: discounted digital via D2L. Opt-out via eLibrary. Loose-leaf print option.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms Northern State University is the school, but does not mention Inclusive Access or related programs.",2026-03-10T21:46:58Z
232946,Northern Virginia Community College,VA,Annandale,yes,Inclusive Access / Follett ACCESS,per-course,Not listed (varies by course),https://www.bkstr.com/nvccstore,MEDIUM,Follett ACCESS per-course. Part of VCCS.,notion_gemini_codex,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:47:01Z
174473,Northland Community and Technical College,MN,Thief River Falls,yes,Follett ACCESS / MN State Z-Degree,Per-course Follett ACCESS digital via D2L; auto-charged opt-out; MN State Z-Degree (zero textbook cost degrees); OER promoted,,https://minnstate.edu,,MN State system: Follett ACCESS digital via D2L. Z-Degree zero textbook programs. OER promoted.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page is for Minnesota State, which includes Northland Community and Technical College, but it doesn't mention Inclusive Access or the specific program details.",2026-03-10T21:47:02Z
